date,max_temp,min_temp,igmin,min_grass,rain,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,smd_combined,wind_category,extreme_rain,heatwave,high_wind,extreme_weather,extreme_weather_combination,sun_category,season
2000-01-06,-0.95,-0.59,0,-0.66,0.0,993.3,1.23,1.88,0.19,1.87,5.0,-0.02,306,5.62,0.7,-0.92,2.0,2.0,-3.45,53.43,-6.24,Dublin Airport,2000,1,6,5.2,0.18,SW,0,1,1,0,0-1-1,Extremely High,Winter
2000-01-07,-0.54,-0.39,1,-1.02,1.3,994.0,2.57,2.03,0.19,2.18,0.0,-0.02,95,6.0,1.1,-0.44,1.7,1.7,-3.45,53.43,-6.24,Dublin Airport,2000,1,7,6.3,-0.02,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-01-08,-1.58,-1.13,1,-0.85,0.0,1001.3,1.39,0.81,0.42,0.74,5.5,-0.02,320,4.92,0.6,-0.99,2.3,2.3,-3.45,53.43,-6.24,Dublin Airport,2000,1,8,4.5,0.38,SW,0,1,1,0,0-1-1,Extremely High,Winter
2000-01-09,-1.64,-1.29,1,-1.35,0.1,1013.9,-0.09,-0.26,0.54,-0.5,6.3,-0.02,351,3.48,0.3,-1.27,2.5,2.5,-3.45,53.43,-6.24,Dublin Airport,2000,1,9,4.9,0.52,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-01-10,-0.72,-0.84,1,-1.79,0.5,1015.8,0.83,0.65,0.07,1.05,0.0,-0.02,132,4.12,0.6,-0.92,2.6,2.6,-3.45,53.43,-6.24,Dublin Airport,2000,1,10,7.4,0.58,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-01-11,-0.46,-1.24,1,-1.71,5.75,1011.2,-0.45,1.11,0.07,1.36,0.0,-0.02,62,4.97,0.4,-1.06,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,2000,1,11,10.5,-2.3,SW,1,1,1,1,1-1-1,Moderate,Winter
2000-01-12,-1.42,-1.2,0,0.02,5.75,1006.5,-0.94,-0.72,1.47,-0.5,0.0,-0.02,53,5.82,0.4,-1.13,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,2000,1,12,5.6,-2.3,NW,1,1,1,1,1-1-1,Moderate,Winter
2000-01-13,-1.56,-1.27,1,-1.23,2.0,1009.7,0.22,0.2,-2.38,0.33,5.9,-0.02,351,4.38,0.4,-1.2,0.0,-1.6,-3.45,53.43,-6.24,Dublin Airport,2000,1,13,5.2,-1.68,N,0,1,1,0,0-1-1,Extremely High,Winter
2000-01-14,-1.74,-1.24,1,-1.1,0.1,1021.5,0.16,-0.11,-2.26,-0.09,1.2,-0.02,198,3.82,0.7,-0.86,0.6,0.6,-3.45,53.43,-6.24,Dublin Airport,2000,1,14,4.2,-0.75,N,0,1,1,0,0-1-1,High,Winter
2000-01-15,-1.74,-1.58,1,-2.0,0.0,1031.1,-0.94,-1.03,-2.26,-1.12,4.0,-0.02,249,3.02,0.4,-1.13,1.0,1.0,-3.45,53.43,-6.24,Dublin Airport,2000,1,15,5.7,-0.48,N,0,1,1,0,0-1-1,Extremely High,Winter
2000-01-16,-1.36,-0.75,1,-1.7,0.0,1033.4,-0.92,-1.18,1.01,-1.12,0.0,-0.02,154,3.8,0.4,-1.13,1.4,1.4,-3.45,53.43,-6.24,Dublin Airport,2000,1,16,3.9,-0.22,W,0,1,1,0,0-1-1,Moderate,Winter
2000-01-17,-1.05,-0.18,1,-1.19,0.0,1031.4,-0.67,-0.88,1.12,-0.91,2.8,-0.02,311,4.95,0.3,-1.2,1.7,1.7,-3.45,53.43,-6.24,Dublin Airport,2000,1,17,2.9,-0.02,NW,0,1,1,0,0-1-1,Very High,Winter
2000-01-18,-1.23,-1.09,0,-0.39,0.0,1029.8,-0.94,-1.18,1.36,-1.01,0.0,-0.02,105,5.58,0.3,-1.13,2.0,2.0,-3.45,53.43,-6.24,Dublin Airport,2000,1,18,6.0,0.18,NW,0,1,1,0,0-1-1,Moderate,Winter
2000-01-19,-1.36,-0.5,1,-1.46,0.0,1028.7,-1.57,-1.79,0.54,-1.63,0.0,-0.02,141,5.38,0.4,-1.06,2.5,2.5,-3.45,53.43,-6.24,Dublin Airport,2000,1,19,2.8,0.52,W,0,1,1,0,0-1-1,Moderate,Winter
2000-01-20,-1.6,-1.0,0,-0.5,0.1,1026.1,-0.47,-0.72,0.77,-0.81,0.4,-0.02,260,5.2,0.3,-1.2,2.7,2.7,-3.45,53.43,-6.24,Dublin Airport,2000,1,20,3.8,0.65,W,0,1,1,0,0-1-1,Moderate,Winter
2000-01-21,-1.34,-1.22,1,-1.48,0.0,1024.4,-0.52,-0.57,0.66,-0.71,0.1,-0.02,181,4.95,0.4,-1.06,3.1,3.1,-3.45,53.43,-6.24,Dublin Airport,2000,1,21,6.1,0.92,W,0,1,1,0,0-1-1,Moderate,Winter
2000-01-22,-1.05,-0.68,1,-0.83,0.5,1018.5,0.72,0.81,0.66,0.84,4.2,-0.02,363,5.03,0.7,-0.86,3.3,3.3,-3.45,53.43,-6.24,Dublin Airport,2000,1,22,5.1,1.05,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-01-23,-1.4,-1.09,1,-1.16,0.0,1019.0,-0.99,-1.03,1.47,-1.01,5.6,-0.02,418,4.9,0.4,-1.13,3.6,3.6,-3.1,53.43,-6.24,Dublin Airport,2000,1,23,5.2,1.37,NW,0,1,1,0,0-1-1,Extremely High,Winter
2000-01-24,-1.13,-1.69,1,-1.08,0.3,1017.3,-1.01,-1.18,0.66,-1.32,0.5,-0.02,260,4.7,0.3,-1.2,3.6,3.6,-3.0,53.43,-6.24,Dublin Airport,2000,1,24,9.2,1.4,W,0,1,1,0,0-1-1,Moderate,Winter
2000-01-25,-2.33,-2.08,1,-2.12,0.1,1019.8,-1.08,-1.33,0.77,-1.53,0.0,-0.02,255,3.75,0.1,-1.33,3.6,3.6,-2.8,53.43,-6.24,Dublin Airport,2000,1,25,5.0,1.47,W,0,0,1,0,0-0-1,Moderate,Winter
2000-01-26,-2.48,-1.81,1,-1.29,0.1,1021.5,-1.21,-1.18,0.66,-1.32,0.0,-0.02,251,3.48,0.1,-1.33,3.7,3.7,-2.6,53.43,-6.24,Dublin Airport,2000,1,26,3.1,1.6,W,0,0,1,0,0-0-1,Moderate,Winter
2000-01-27,-1.72,-1.63,1,-1.45,0.1,1015.4,0.04,-0.26,0.42,-0.4,0.0,-0.02,269,3.52,0.2,-1.2,3.8,3.8,-2.3,53.43,-6.24,Dublin Airport,2000,1,27,6.0,1.77,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-01-28,-0.6,-0.52,1,-0.93,1.0,997.4,2.35,2.03,0.54,1.67,0.0,-0.02,210,4.62,0.5,-0.92,3.3,3.3,-2.7,53.43,-6.24,Dublin Airport,2000,1,28,6.6,1.3,W,0,1,1,0,0-1-1,Moderate,Winter
2000-01-29,-0.48,0.42,0,0.04,0.9,989.3,3.45,2.8,0.66,2.6,1.0,-0.02,244,6.68,0.9,-0.58,3.3,3.3,-2.5,53.43,-6.24,Dublin Airport,2000,1,29,3.0,1.37,W,0,1,1,0,0-1-1,High,Winter
2000-01-30,-0.38,0.36,0,0.15,2.7,997.7,3.0,2.64,0.54,2.6,0.2,-0.02,204,7.3,0.8,-0.65,1.4,1.4,-3.45,53.43,-6.24,Dublin Airport,2000,1,30,3.8,-0.22,W,1,1,1,1,1-1-1,Moderate,Winter
2000-01-31,-0.32,0.38,0,0.23,3.4,1002.3,1.07,1.57,0.54,1.87,0.0,-0.02,153,8.0,0.7,-0.79,0.0,-1.3,-3.45,53.43,-6.24,Dublin Airport,2000,1,31,4.0,-1.58,W,1,1,1,1,1-1-1,Moderate,Winter
2000-02-01,-0.62,-0.66,0,0.44,1.4,1000.3,0.6,0.65,0.19,0.64,0.0,-0.02,182,7.85,0.5,-0.92,0.0,-0.9,-3.45,53.43,-6.24,Dublin Airport,2000,2,1,7.1,-1.45,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-02-02,-0.81,-0.9,1,-1.02,0.0,1012.1,0.89,0.81,0.66,0.64,5.5,-0.02,544,6.18,0.8,-0.72,0.8,0.8,-3.45,53.43,-6.24,Dublin Airport,2000,2,2,7.3,-0.62,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-03,-0.54,-0.5,0,-0.75,1.6,1017.3,0.09,0.35,0.31,0.33,0.0,-0.02,202,6.18,0.5,-0.99,0.0,-0.2,-3.45,53.43,-6.24,Dublin Airport,2000,2,3,6.8,-1.22,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-02-04,0.09,0.69,0,0.23,0.0,1013.2,1.16,0.5,0.31,0.64,1.8,-0.02,401,7.8,1.2,-0.51,1.2,1.2,-3.45,53.43,-6.24,Dublin Airport,2000,2,4,4.6,-0.35,SW,0,1,1,0,0-1-1,High,Winter
2000-02-05,-0.54,0.2,0,-0.23,1.4,1007.8,0.81,0.5,0.19,0.53,0.4,-0.02,232,7.8,0.8,-0.79,0.5,0.5,-3.45,53.43,-6.24,Dublin Airport,2000,2,5,3.7,-0.82,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-02-06,-0.42,-0.57,1,-1.04,0.5,995.8,1.48,3.1,0.42,3.11,0.5,-0.02,214,7.35,1.1,-0.44,1.1,1.1,-3.45,53.43,-6.24,Dublin Airport,2000,2,6,7.7,-0.42,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-02-07,-0.4,-0.57,1,-0.89,2.3,992.2,2.46,2.03,0.54,2.18,2.9,-0.02,436,6.55,1.1,-0.38,0.0,-0.1,-3.45,53.43,-6.24,Dublin Airport,2000,2,7,7.8,-1.18,W,1,1,1,1,1-1-1,Very High,Winter
2000-02-08,-0.56,-1.04,0,-0.21,4.4,991.8,2.64,3.26,0.66,3.32,4.4,-0.02,552,6.4,0.8,-0.65,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,2000,2,8,9.1,-2.3,W,1,1,1,1,1-1-1,Extremely High,Winter
2000-02-09,-0.54,-0.68,1,-0.91,0.1,1000.0,1.95,1.42,-0.16,1.56,0.9,-0.02,417,5.55,1.3,-0.24,1.2,1.2,-3.45,53.43,-6.24,Dublin Airport,2000,2,9,7.6,-0.35,S,0,1,1,0,0-1-1,Moderate,Winter
2000-02-10,-0.68,-0.81,0,-0.81,5.3,998.1,2.31,2.19,-0.04,2.18,7.4,-0.02,684,5.98,0.9,-0.51,0.0,-3.2,-3.45,53.43,-6.24,Dublin Airport,2000,2,10,7.5,-2.22,S,1,1,1,1,1-1-1,Extremely High,Winter
2000-02-11,-0.66,-0.7,1,-1.06,3.0,1004.7,1.95,2.19,0.07,2.7,4.4,-0.02,607,5.28,1.0,-0.44,0.0,-2.0,-3.45,53.43,-6.24,Dublin Airport,2000,2,11,7.1,-1.82,SW,1,1,1,1,1-1-1,Extremely High,Winter
2000-02-12,-1.29,-1.15,1,-1.06,1.3,1000.1,1.34,0.81,0.42,1.25,5.4,-0.02,564,5.48,0.6,-0.86,0.0,-0.7,-3.45,53.43,-6.24,Dublin Airport,2000,2,12,6.0,-1.38,SW,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-13,-1.11,-1.31,1,-1.25,0.0,1008.0,-0.49,-0.11,0.54,-0.19,8.4,-0.02,773,4.88,0.7,-0.79,0.7,0.7,-3.45,53.43,-6.24,Dublin Airport,2000,2,13,7.6,-0.68,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-14,-0.32,-1.15,1,-2.0,5.75,1005.0,0.49,0.96,0.66,0.43,2.1,-0.02,432,5.22,0.9,-0.65,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,2000,2,14,10.8,-2.3,W,1,1,1,1,1-1-1,Very High,Winter
2000-02-15,-1.42,-1.36,1,-1.06,2.3,999.6,0.92,0.81,0.77,0.95,0.4,-0.02,287,5.25,0.7,-0.79,0.0,-1.6,-3.45,53.43,-6.24,Dublin Airport,2000,2,15,6.3,-1.68,W,1,1,1,1,1-1-1,Moderate,Winter
2000-02-16,-1.72,-1.47,1,-1.29,1.4,995.2,1.75,1.42,0.89,1.67,3.2,-0.02,526,4.05,0.7,-0.72,0.0,-0.7,-3.45,53.43,-6.24,Dublin Airport,2000,2,16,5.3,-1.38,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-17,-0.58,-1.42,1,-1.5,2.3,996.8,0.58,1.27,0.66,1.25,0.1,-0.02,298,4.08,0.5,-0.92,0.0,-1.8,-3.45,53.43,-6.24,Dublin Airport,2000,2,17,10.7,-1.75,W,1,1,1,1,1-1-1,Moderate,Winter
2000-02-18,-0.74,-0.18,1,-0.85,0.6,993.2,1.88,1.73,0.66,1.98,4.0,-0.02,532,5.55,1.2,-0.31,0.6,0.6,-3.45,53.43,-6.24,Dublin Airport,2000,2,18,4.4,-0.75,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-19,-0.95,-1.29,0,-0.54,0.0,1007.0,-0.56,-0.11,0.77,-0.19,7.3,-0.02,789,5.55,0.7,-0.72,1.3,1.3,-3.45,53.43,-6.24,Dublin Airport,2000,2,19,8.3,-0.28,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-20,-0.72,-1.54,1,-2.2,1.8,1012.7,-0.31,0.04,0.42,-0.29,0.3,-0.02,428,4.6,0.7,-0.79,0.2,0.2,-3.45,53.43,-6.24,Dublin Airport,2000,2,20,10.5,-1.02,SW,0,1,1,0,0-1-1,Moderate,Winter
2000-02-21,-1.13,-1.2,1,-1.33,0.0,1013.5,-0.36,0.2,0.66,-0.09,7.8,-0.02,852,5.0,0.8,-0.65,1.1,1.1,-3.45,53.43,-6.24,Dublin Airport,2000,2,21,7.0,-0.42,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-22,-0.95,-1.02,1,-1.52,0.1,1008.6,-0.05,0.04,-0.51,0.22,0.3,-0.02,399,5.1,0.7,-0.79,1.7,1.7,-3.45,53.43,-6.24,Dublin Airport,2000,2,22,7.1,-0.02,S,0,1,1,0,0-1-1,Moderate,Winter
2000-02-23,0.07,-0.32,1,-1.0,0.8,1004.0,0.78,1.11,0.66,1.46,0.7,-0.02,476,6.5,1.0,-0.58,1.8,1.8,-3.45,53.43,-6.24,Dublin Airport,2000,2,23,9.0,0.05,W,0,1,1,0,0-1-1,Moderate,Winter
2000-02-24,-0.95,-1.27,1,-0.98,0.7,1008.2,0.49,0.35,0.77,0.64,2.2,-0.02,578,6.12,1.0,-0.51,2.1,2.1,-3.45,53.43,-6.24,Dublin Airport,2000,2,24,8.2,0.25,W,0,1,1,0,0-1-1,Very High,Winter
2000-02-25,-0.85,-1.31,1,-1.39,0.1,1013.7,0.27,0.35,0.54,0.22,7.7,-0.02,912,5.08,1.0,-0.44,3.0,3.0,-3.45,53.43,-6.24,Dublin Airport,2000,2,25,8.9,0.85,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-26,-0.36,-0.79,1,-1.37,0.2,1007.3,0.69,0.81,-0.04,0.84,3.1,-0.02,600,5.68,1.0,-0.51,3.8,3.8,-3.0,53.43,-6.24,Dublin Airport,2000,2,26,9.0,1.53,S,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-27,-0.5,-0.14,0,0.38,4.1,994.3,1.23,1.11,-0.04,1.36,0.0,-0.02,279,7.15,1.0,-0.51,0.6,0.6,-3.45,53.43,-6.24,Dublin Airport,2000,2,27,5.4,-0.75,S,1,1,1,1,1-1-1,Moderate,Winter
2000-02-28,-1.09,-0.84,0,-0.75,1.2,992.8,1.75,1.42,0.54,1.87,7.1,-0.02,929,6.0,1.3,-0.1,0.7,0.7,-3.45,53.43,-6.24,Dublin Airport,2000,2,28,5.6,-0.68,W,0,1,1,0,0-1-1,Extremely High,Winter
2000-02-29,-0.97,-0.93,1,-1.0,3.1,988.7,-0.22,0.5,1.01,0.33,2.3,-0.02,595,5.75,0.8,-0.65,0.0,-1.6,-3.45,53.43,-6.24,Dublin Airport,2000,2,29,6.6,-1.68,W,1,1,1,1,1-1-1,Very High,Winter
2000-03-01,-1.03,-1.06,1,-1.1,0.1,1002.0,0.38,0.2,1.12,0.43,9.0,-0.02,1040,5.15,1.3,-0.17,1.2,1.2,-3.45,53.43,-6.24,Dublin Airport,2000,3,1,6.9,-0.35,NW,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-02,-0.5,-0.43,1,-1.33,5.75,998.7,2.66,2.49,0.54,2.18,0.0,-0.02,326,5.82,0.9,-0.44,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,2000,3,2,6.7,-2.3,W,1,1,1,1,1-1-1,Moderate,Spring
2000-03-03,-0.97,-1.47,1,-0.98,0.1,1001.8,0.65,0.35,0.89,0.64,7.7,-0.02,901,6.38,1.1,-0.31,1.0,1.0,-3.45,53.43,-6.24,Dublin Airport,2000,3,3,9.0,-0.48,W,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-04,-1.11,-1.76,1,-1.62,0.0,1017.7,-0.27,-0.57,0.77,-0.71,7.0,-0.02,985,4.97,1.0,-0.44,2.0,2.0,-3.45,53.43,-6.24,Dublin Airport,2000,3,4,9.6,0.18,W,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-05,-0.62,-1.81,1,-2.16,0.0,1017.0,0.6,0.65,0.07,0.74,5.5,-0.02,927,4.88,0.9,-0.44,2.9,2.9,-3.45,53.43,-6.24,Dublin Airport,2000,3,5,12.2,0.78,SW,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-06,0.32,0.58,0,-0.33,0.0,1011.0,1.41,1.27,0.54,1.15,5.9,-0.02,903,6.98,1.7,0.17,4.6,4.6,-3.45,53.43,-6.24,Dublin Airport,2000,3,6,6.2,1.92,W,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-07,0.11,0.74,0,0.19,3.1,1007.7,1.81,0.96,0.31,0.74,0.1,-0.02,416,8.2,1.2,-0.24,2.7,2.7,-3.45,53.43,-6.24,Dublin Airport,2000,3,7,4.5,0.65,SW,1,1,1,1,1-1-1,Moderate,Spring
2000-03-08,0.11,1.26,0,1.08,1.0,1007.2,3.25,1.73,0.54,1.56,0.0,-0.02,319,9.52,1.0,-0.38,2.6,2.6,-3.45,53.43,-6.24,Dublin Airport,2000,3,8,2.2,0.58,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-09,0.03,0.67,0,0.38,0.1,1013.8,1.86,2.19,0.66,1.77,2.8,-0.02,782,9.8,1.3,-0.1,3.8,3.8,-3.45,53.43,-6.24,Dublin Airport,2000,3,9,4.4,1.38,W,0,1,1,0,0-1-1,Very High,Spring
2000-03-10,-0.42,0.67,0,0.67,0.0,1014.9,1.36,0.81,0.54,0.74,0.0,-0.02,303,9.48,1.0,-0.44,4.8,4.8,-2.5,53.43,-6.24,Dublin Airport,2000,3,10,2.2,2.37,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-11,-0.32,-0.68,0,0.42,0.0,1014.5,-0.05,0.2,0.89,0.02,5.1,-0.02,1056,9.02,1.3,-0.17,5.75,5.75,-1.1,53.43,-6.24,Dublin Airport,2000,3,11,8.7,3.47,W,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-12,-0.4,-0.75,1,-1.08,0.2,1016.2,-0.09,0.04,0.77,-0.19,0.2,-0.02,628,8.4,0.8,-0.65,5.75,5.75,-0.5,53.43,-6.24,Dublin Airport,2000,3,12,8.6,3.67,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-13,0.19,0.6,0,0.62,0.1,1015.1,1.1,1.11,0.66,0.95,1.2,-0.02,844,9.2,1.8,0.24,5.75,5.75,1.3,53.43,-6.24,Dublin Airport,2000,3,13,5.5,4.27,W,0,1,1,0,0-1-1,High,Spring
2000-03-14,-0.66,-0.88,0,0.29,0.8,1019.0,0.58,0.65,1.12,0.64,5.6,-0.02,997,8.95,0.9,-0.38,5.75,5.75,1.4,53.43,-6.24,Dublin Airport,2000,3,14,7.9,4.3,NW,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-15,-0.68,-1.04,1,-1.0,0.0,1025.6,-0.11,-0.11,0.66,-0.29,0.2,-0.02,611,7.82,1.0,-0.51,5.75,5.75,2.4,53.43,-6.24,Dublin Airport,2000,3,15,8.5,4.63,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-16,-0.62,0.15,0,0.44,0.0,1025.9,-1.01,-1.33,0.66,-1.32,0.2,-0.02,429,8.32,0.9,-0.65,5.75,5.75,3.3,53.43,-6.24,Dublin Airport,2000,3,16,3.5,4.93,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-17,-0.58,0.27,0,0.54,0.0,1026.2,-0.72,-0.88,0.77,-0.91,0.0,-0.02,516,8.78,1.0,-0.51,5.75,5.75,4.3,53.43,-6.24,Dublin Airport,2000,3,17,3.2,5.27,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-18,-0.07,0.29,0,0.48,1.6,1028.1,-1.46,-1.33,1.01,-1.43,1.3,-0.02,607,9.15,1.0,-0.58,5.75,5.75,3.7,53.43,-6.24,Dublin Airport,2000,3,18,5.6,5.07,W,0,1,1,0,0-1-1,High,Spring
2000-03-19,0.17,0.15,0,-0.29,0.0,1026.7,-1.05,-1.33,0.89,-1.32,2.9,-0.02,941,9.7,1.3,-0.24,5.75,5.75,5.0,53.43,-6.24,Dublin Airport,2000,3,19,7.4,5.5,W,0,1,1,0,0-1-1,Very High,Spring
2000-03-20,-0.68,-0.03,0,0.19,0.0,1020.3,-1.21,-1.64,0.77,-1.74,0.0,-0.02,402,9.6,1.0,-0.58,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,20,4.0,5.75,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-21,-0.74,0.04,0,0.31,0.0,1011.9,-1.34,-1.49,0.66,-1.53,0.0,-0.02,513,9.2,1.1,-0.44,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,21,3.4,5.75,W,0,1,1,0,0-1-1,Moderate,Spring
2000-03-22,-1.01,-0.75,0,0.08,0.1,1005.8,-0.99,-1.03,-1.79,-1.01,0.1,-0.02,748,9.02,1.0,-0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,22,5.6,5.75,NE,0,1,1,0,0-1-1,Moderate,Spring
2000-03-23,-0.48,-1.0,1,-1.73,0.3,996.6,-0.43,-0.57,-0.86,-0.5,0.7,-0.02,421,8.28,0.9,-0.65,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,23,9.3,5.75,SE,0,1,1,0,0-1-1,Moderate,Spring
2000-03-24,-0.58,-0.84,1,-1.08,2.1,990.6,-0.09,0.5,0.66,0.74,5.2,-0.02,903,8.28,1.2,-0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,24,8.1,5.75,W,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-25,-0.66,-1.2,1,-1.6,1.2,994.5,-0.22,-0.26,0.42,-0.29,6.6,-0.02,1168,7.5,1.5,0.1,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,25,9.3,5.75,SW,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-26,-0.66,-0.79,1,-1.06,1.5,1000.5,0.51,0.5,0.77,0.84,5.7,-0.02,1096,7.45,1.3,-0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,26,7.5,5.75,W,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-27,-0.72,-1.06,1,-1.31,0.1,1011.3,-0.34,-0.11,-2.03,-0.29,10.2,-0.02,1586,7.2,1.6,0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,27,8.4,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-28,-1.01,-1.4,1,-1.54,0.0,1017.1,-0.67,-0.57,-1.44,-0.5,7.9,-0.02,1319,7.25,1.4,-0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,28,8.5,5.75,E,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-29,-0.95,-1.38,1,-1.79,0.0,1014.2,-0.34,-0.26,-1.91,-0.19,10.0,-0.02,1766,6.98,1.7,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,29,8.7,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
2000-03-30,-1.21,-1.92,1,-2.35,0.0,1007.4,-1.28,-1.18,-1.91,-1.01,1.1,-0.02,657,6.78,0.9,-0.65,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,30,9.8,5.75,NE,0,1,1,0,0-1-1,High,Spring
2000-03-31,-0.76,-1.51,1,-1.85,0.2,996.5,-1.57,-1.79,-0.86,-1.74,0.7,-0.02,506,6.68,0.8,-0.72,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,3,31,10.2,5.75,SE,0,1,1,0,0-1-1,Moderate,Spring
2000-04-01,-1.09,-0.72,1,-0.85,5.5,987.5,-0.83,-0.88,-1.09,-0.81,0.0,-0.02,349,7.25,0.6,-0.92,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,4,1,5.1,5.75,E,1,1,1,1,1-1-1,Moderate,Spring
2000-04-02,-0.66,-1.51,1,-1.71,5.75,987.9,-0.65,0.35,-1.91,0.22,6.0,-0.02,1276,7.05,1.3,-0.1,5.75,5.75,3.6,53.43,-6.24,Dublin Airport,2000,4,2,10.7,5.03,NE,1,1,1,1,1-1-1,Extremely High,Spring
2000-04-03,-1.54,-0.88,0,-0.54,5.0,992.5,2.8,1.57,-2.03,1.67,6.2,-0.02,1207,6.55,1.5,0.51,4.4,4.4,0.1,53.43,-6.24,Dublin Airport,2000,4,3,3.6,2.97,NE,1,1,1,1,1-1-1,Extremely High,Spring
2000-04-04,-1.23,-1.67,1,-1.6,0.0,1000.6,0.36,0.5,-2.14,0.22,11.3,-0.02,1904,5.72,2.2,0.86,5.75,5.75,2.3,53.43,-6.24,Dublin Airport,2000,4,4,8.6,4.6,N,0,1,1,0,0-1-1,Extremely High,Spring
2000-04-05,-0.87,-2.17,1,-2.18,0.0,1010.9,-1.28,-1.49,-1.21,-0.91,10.2,-0.02,1669,6.15,1.7,0.17,5.75,5.75,4.0,53.43,-6.24,Dublin Airport,2000,4,5,12.6,5.17,E,0,1,1,0,0-1-1,Extremely High,Spring
2000-04-06,-0.52,-1.96,1,-2.14,0.0,1019.0,-0.67,-0.42,-0.86,-0.5,11.2,-0.02,1908,6.52,1.8,0.45,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,4,6,13.4,5.75,SE,0,1,1,0,0-1-1,Extremely High,Spring
2000-04-07,-0.3,-1.45,1,-2.06,0.0,1019.9,-0.65,-0.72,0.42,-0.71,4.4,-0.02,1550,7.02,1.9,0.45,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,4,7,12.2,5.75,SW,0,1,1,0,0-1-1,Extremely High,Spring
2000-04-08,-0.36,-0.57,0,-0.48,0.0,1014.0,-0.83,-1.03,0.66,-1.22,0.6,-0.02,648,7.72,1.2,-0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,4,8,8.0,5.75,W,0,1,1,0,0-1-1,Moderate,Spring
2000-04-09,-0.6,-0.75,1,-1.41,0.0,1010.2,0.18,-0.11,-2.03,-0.19,8.6,-0.02,1810,7.95,1.9,0.65,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2000,4,9,7.6,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
